"gid","name","status","geom","len"
7783,"дорога №7783",True,"0105000020E6100000010000000102000000110000003E78EDD286204740F6E0FFD835624E4092B30B6190204740358A9B093C624E40773FB84C972047403FD0C07E3E624E40DF5394A69C2047403E2075E041624E4072497ABDA0204740A1359AB745624E406AD6BE25A5204740569F06674B624E401BBD7559A72047405A924D0350624E404BE5ED08A7204740526749DB53624E407B0D66B8A6204740BB1F01ED58624E40BC6C85FAA7204740664348275C624E40BFE90203AD204740C4B5DAC35E624E4046EFAF79B0204740C88047AF61624E40874ECFBBB12047402B966C8665624E40A1F831E6AE2047408ED36B0E6B624E404F626B11AC204740337CFABE6E624E40BFE90203AD204740EF38454772624E40C8ADEEFDB220474094E1D3F775624E40",NULL
7784,"дорога №7784",True,"0105000020E610000001000000010200000002000000F6BD3C539E204740DA6E27B627624E40AB6521F076204740299FD44D18624E40",NULL
7785,"дорога №7785",False,"0105000020E610000001000000010200000010000000F6BD3C539E204740DA6E27B627624E401907F247AC2047406E14596B28624E408AC51451B820474092BC299B28624E40EF65EC95C320474003780B2428624E40EF54C03DCF2047400ADF56D526624E40B6F5D37FD6204740344A97FE25624E40D1E231A8DB2047407B9A385E26624E40380884E7EF204740A21BABDE2B624E409C12B5D9FD2047408F2E803A2F624E4090E33DBD082147401D2BE74130624E40AD5516E0162147404177932930624E4012F6ED2422214740954D147C2E624E4083B4102E2E214740A83A3F202B624E40588E90813C21474031B9AC1D20624E406531564046214740EDF6B41E19624E40B1694A5755214740997917940E624E40",NULL
7803,"дорога №7803",True,"0105000020E61000000100000001020000000F000000834B6CE3F42747409F758D96035E4E402F3CE5870028474051346A19045E4E407FA65EB708284740ACB3B519025E4E407E7B8D131528474071FD6085005E4E4032E5435035284740C22852ABF95D4E406FAD403E32284740675595C7E45D4E40D1121A7739284740096D3997E25D4E40235FAEEA51284740588CBAD6DE5D4E40203130E18628474057355200D65D4E40296BE56F8C284740A654D33FD25D4E40C03FA54A94284740BA5BA32FCE5D4E40752D10F39B284740BD87F0D4C85D4E404ADFB595A82847404E68ED11C55D4E4093FC885FB12847408BE83290C25D4E404F858950B6284740F1B913ECBF5D4E40",NULL
7804,"дорога №7804",False,"0105000020E6100000010000000102000000230000004F858950B6284740F1B913ECBF5D4E407CDDD8A2BB28474095DD27A2BA5D4E402CFA9EECC1284740A4D1D336B45D4E4045793073CB28474035CC75BFAF5D4E4000BA79F4D0284740A745D84BAE5D4E408509A359D92847402088E244AA5D4E400234000AE4284740BEC0AC50A45D4E40D0CBCDDCE82847405508F53E9F5D4E40B8F99001EA284740DB74BAE2985D4E4044ADC497E428474063A2F77C835D4E4044ADC497E428474097A0D0FC7B5D4E40125F37B6E828474036559C0F745D4E408C0C175EEE2847409214A28D6D5D4E40E1A991A7F628474053DB977D685D4E408959D4CCFF28474036AE7FD7675D4E4026F4442113294740778368AD685D4E406A66D24B3129474047CB811E6A5D4E40DC508C875229474053A74DE6695D4E4035D659886929474024B31FCE685D4E405AD020AA95294740FBC3E0AB675D4E40253CA1D79F2947405998CF03695D4E408461C092AB2947400A794EC46C5D4E4008BF1E5DB62947405326906D745D4E408258912CBB294740F7AE415F7A5D4E40D57EC6E0BC2947401E02A2BB7F5D4E40B6735078BF294740D5496C2D825D4E4026998BAEC12947404BEA5FED835D4E40025658BACC2947400E507523875D4E4080C86CDAD6294740EE10B5238B5D4E40D0DCF934DD294740E7751FDB8D5D4E40E746A2E1DE294740F187FAB8915D4E40BDDB61B8DF29474077251301985D4E40B85274C9DD2947405D7BB0D69A5D4E40CCC9D5D9DA294740454D4FB39B5D4E40541A31B3CF29474033AE13F29C5D4E40",NULL
7805,"дорога №7805",False,"0105000020E61000000100000001020000000C000000BB59283EE31247405FF5DB323B5C4E40D3BB1D86FB124740A95D5D5F355C4E40A3714D2613134740ACD161742F5C4E4003E55BC41C134740EC7DF497275C4E4036841909231347401FF296AB1F5C4E40807F4A95281347407EA99F37155C4E401C7E929625134740D18A146F095C4E401FF5D72B2C134740DB937659025C4E40C40204183B13474020A11CBBFA5B4E40D5CC5A0A48134740298AA1E6F55B4E40E51AB0F556134740AFAEAF1AF05B4E40D548A69E601347404C851D6BEB5B4E40",NULL
7806,"дорога №7806",True,"0105000020E6100000010000000102000000180000002ADB2C03730E47402CADD051585A4E409E4720B9900E47402967DE605E5A4E40EABC7CA1360F47406A1DB006835A4E4062A06B5F400F4740CE52B29C845A4E40239EEC66460F4740C9117C1D825A4E408BEE0F4A4E0F47407733FED87F5A4E404CEC9051540F474060EEEE5C735A4E4003D2FE07580F47400658F503685A4E403C061A225D0F47403D5D82F8655A4E406454BE0C6B0F47400658F503685A4E4037B75384E50F4740A3998290875A4E409FB4CB12F80F4740E3207C838A5A4E409F6120BE02104740958334BE8A5A4E40786D252A0A104740958334BE8A5A4E4056F4E21F11104740B8674C778D5A4E401277AB9D17104740CC35165E935A4E40C85C19541B10474006B2E8E7975A4E40BAD7497D59104740EB4F87BAB45A4E403BEA43728D10474050DF32A7CB5A4E40741E5F8C92104740B9556BBCCF5A4E40E58695C09C10474051A96D1EE25A4E4035C9343FA31047401399B9C0E55A4E405AC8128C3911474055617D4D205B4E4050AB43C93F114740A6DD9ED6235B4E40",NULL
7807,"дорога №7807",False,"0105000020E6100000010000000102000000040000005994C8F43A354740EAA7493A14694E40B0027CB7793547402389B9FF23694E40184CB2C4B9354740117D2D9E30694E40CE97CDD204364740D6C6D8092F694E40",NULL
7808,"дорога №7808",True,"0105000020E610000001000000010200000007000000CE97CDD204364740D6C6D8092F694E40E3E71AC1213647408A24D5D237694E404989B8944E364740A1D9756F45694E402AF40BC0503647401205E91846694E40830FCAA07F3647407C9E3F6D54694E408151932A9B3647403CB02D4D5B694E40C4190D2ABB3647408721286D60694E40",NULL
7809,"дорога №7809",True,"0105000020E61000000100000001020000000E0000002AF40BC0503647401205E91846694E409F888F99553647400292FAFC41694E4068DF26ED573647408E452E933C694E4042E32E675B3647400EF5BBB035694E40E66BE058613647403673EDB02E694E40D8B1B6CE6436474085C080142B694E4072B2C34E673647401871A6AE21694E401867C2E567364740BE4A3E7617694E403D7727446536474087753E9704694E400C2FD2D56736474086AE44A0FA684E40ACC43C2B69364740C43AFA04F5684E4036DC91FB6736474097804EF7F0684E40D4B837BF613647404474BE8EEE684E40CF9552E119364740A42EBE0DD6684E40",NULL
7810,"дорога №7810",True,"0105000020E61000000100000001020000000D0000004C1762F547344740CA7F924C98694E40BEE36FD63B344740DBE44B039A694E40DEDD6F592A344740C29C45949B694E40C1A7DEBF1E344740150B32B89C694E40FE24E3BD0F3447402BF9D85DA0694E40689599D2FA334740AB35DE67A6694E40FC5C2338E43347400C25EE0CAE694E40315EF3AACE3347408A0DCCC0B7694E40BB2A508BC1334740F762DE99BF694E40F711AE36B533474017ED9689C7694E407F7676E8AA33474001929F43CF694E40A123038AA2334740E5E90198D7694E408572ECEA9F33474000EBCC98DD694E40",NULL
7811,"дорога №7811",True,"0105000020E6100000010000000102000000080000008572ECEA9F33474000EBCC98DD694E404126BE7F98334740D0978345EA694E40B47D7ECE933347408577B988EF694E402C216981873347402E9DC541F8694E400ED1329C7C3347402F22403C016A4E400F0BB5A6793347401CD9F04F046A4E40FC372F4E7C3347407E16F0D7096A4E403E1350977B334740060830760C6A4E40",NULL
7812,"дорога №7812",False,"0105000020E6100000010000000102000000150000000B163DA6A436474039E16FC50F6B4E4087CF8C34A736474066E88EB40A6B4E403ACB2C42B13647406A0CDF67016B4E400593D1B7BB364740999B6F44F76A4E404186E9D6C6364740EE4916E6F36A4E40BA7889FBD936474085CDA55DF16A4E403F2D509CED36474064856C6AEA6A4E407209D16BFD364740234BE658DE6A4E4008347D1B073747405DF8C1F9D46A4E407DE2A5400B3747409124AD9DCD6A4E4054D9C1D20A3747405E85EF58C76A4E40F125F9B6053747400E29AB8EC16A4E4080C3FAF5F93647404D593CABBB6A4E400EE5FA2DF0364740D2EDDBFFB66A4E40E9C028F7F1364740408864C8B16A4E4027C0B0FCF9364740B04802C3A86A4E403BE466B8013747403C4A253CA16A4E408E75711B0D37474051E1630B9C6A4E408764123F10374740BE47A23C986A4E40AD6FBB2B163747402B1E728E956A4E40C1CD3D7F35374740B9347EE1956A4E40",NULL
7813,"дорога №7813",True,"0105000020E61000000100000001020000000800000017821C94303747405FB0C0FCBA6A4E40732ABE463737474008180225AA6A4E4077E1BD59393747408516C8A29F6A4E4089A8D3CB39374740460BD0B69A6A4E40C1CD3D7F35374740B9347EE1956A4E403DBE18254337474033CD2A22796A4E40AC67525447374740BB7372D06F6A4E402DAA8FD14B3747405607E522636A4E40",NULL
7814,"дорога №7814",False,"0105000020E61000000100000001020000000B000000DC4CE031972647400D72721AFD684E405E1DB6E33C274740E010AAD4EC684E4041B22550692747402AA105B2E8684E405204824AA6274740DA1CE736E1684E40D446753A90284740EBC48ABF92684E4041B0F4EB982847409357E71890684E407E8516235C294740DFF8DA334B684E409078C3C77129474013C9A18F43684E4039E74C7F9B294740E561A1D634684E402AB7A3EEB92947401A3ED8182A684E4065822BEADD294740B8B5E0A018684E40",NULL
7815,"дорога №7815",False,"0105000020E6100000010000000102000000190000000F9A5DF7562E47401F78C608F2654E40D5BE6F32602E4740CF24FB31F7654E401F5E7C76652E4740B680D07AF8654E40B59C95FE6F2E4740C3D265D6F7654E406CEBA7FFAC2E474003999D45EF654E405E0AB4E0EA2E4740989DEA35E2654E40E8E390C3162F4740E0A293A5D6654E401066C9D23D2F47403F4C67CCC9654E4050A09971642F47405D482CCEBD654E40E2E3B8F8802F47401517EC2BB4654E400EF450DB862F474016A75A0BB3654E40B8674C778D2F47406F4E80BCB2654E407212EFA5952F474021C5A5CFB3654E401F03684AA12F4740D8DE5D1DB6654E402B44D14DAC2F47402C0BCB44B6654E40CA7A2068BB2F4740D33BCBE2B4654E403989F7D2CA2F474074F112F7B3654E4094E3A9A2D32F4740CE9838A8B3654E40510BCAD9E02F474085B2F0F5B5654E40B4D83741E52F4740F5BD86E0B8654E404D158C4AEA2F4740699489B6BE654E40206A91A3EF2F47408573B279C1654E400A3DAC81F72F47402CCC8CC8C1654E4057DD34C703304740CE59FA2BBF654E4034F6251B0F3047404712CEB8BA654E40",NULL
7816,"дорога №7816",True,"0105000020E61000000100000001020000000400000034F6251B0F3047404712CEB8BA654E40F59AC35A2130474074F112F7B3654E405EBE501B30304740B5BD82D9A9654E4055E2957F8830474045D37E106E654E40",NULL
7824,"дорога №7824",True,"0105000020E6100000010000000102000000060000006BE745370C224740CF2CAE96E0634E40C8748D3B4A224740C61DCAABCE634E40664007A74F224740FC64D69CCD634E4010BA3AB654224740FC64D69CCD634E403797D17E5A224740C61DCAABCE634E405E74684760224740BF12A342D0634E40",NULL
7825,"дорога №7825",False,"0105000020E610000001000000010200000018000000D6ADF94C511A4740DF686C544C614E40939856F9541A4740F595517644614E4036D9507B5B1A4740FF2E22403C614E40C2BDD7B5621A47409762FD5536614E40B1A94E626B1A47405ED2BDF330614E40A477E052841A4740B6508DF227614E40EC5A3112901A4740E20FF57123614E40BADE910C941A47405475EA2521614E409CAB41F3941A474091C71D801E614E40B407B53A941A4740CEFFAB8E1C614E40CDC5843D921A474069CAA9F81A614E40FEDFC7878F1A4740F3CD91F018614E4029232E008D1A4740300620FF16614E40590927B38B1A4740316EB42D14614E40CE9A690C841A4740FDE71F3306614E409DD3D1167C1A4740AACCDE63FA604E40FD9FC37C791A4740C253234FED604E4075F002DB771A47409A982EC4EA604E404C88B9A46A1A4740CD0CD1D7E2604E40DCECB4DA681A474050A0F42AD7604E40DCECB4DA681A4740E2C8A8D7D2604E400D07F824661A4740EFDEF6A9CF604E40A3282BE1641A4740149337C0CC604E40D328C9DF621A47401749BBD1C7604E40",NULL
7826,"дорога №7826",False,"0105000020E610000001000000010200000011000000BADE910C941A47405475EA2521614E40A3EDF3739E1A474008DEDAD31F614E405B3E37D9AB1A474073F0F1AE1F614E40EF0390DAC41A4740B45549641F614E405D0C2FD2D51A474008DEDAD31F614E406C7C26FBE71A4740D134722722614E406C184F4EFE1A4740FF36D5A425614E403E7ECA8C121B47408628154328614E40AC866984231B4740BB91C3712A614E40F700DD97331B4740CCB4FD2B2B614E40C737CAB0401B47403E5C72DC29614E40ECF7C43A551B47408868CFC023614E405D2FF2576D1B4740E042C3071B614E40158035BD7A1B4740209331E312614E406A09432E821B4740AC04E67C0C614E40CB3AD2CF8A1B474062235A3C06614E40D811E225931B4740DD71D41BFF604E40",NULL
7827,"дорога №7827",True,"0105000020E6100000010000000102000000110000000D07F824661A4740EFDEF6A9CF604E40AA9E27F96C1A474097FB896FCD604E407D91D096731A47405626A199CC604E40A320787C7B1A47406116DA39CD604E4045DF3884851A474084E6841ACF604E408388D4B48B1A474066E14625D0604E4010A7DDF98F1A474048DC0830D1604E404A29E8F6921A4740D0B9DBF5D2604E40C6580119951A47404CA7751BD4604E4052770A5E991A4740C8940F41D5604E40EEF3739E0C1B4740B596B844E4604E405D3DDD2F551B474043B00518F1604E4000CC1022741B47402E41A1F9F7604E409A5FCD01821B474020F70890FC604E406000E143891B4740DDB98B8BFE604E4075A098068F1B474078AC63A6FE604E40D811E225931B4740DD71D41BFF604E40",NULL
7828,"дорога №7828",True,"0105000020E61000000100000001020000000D00000004F3A155771A4740249A40118B614E4012B644D37E1A474026A6B0F787614E402DE521F8841A47401541F74086614E406CA862748A1A4740580EE32483614E4026F7E05A921A47405A34F8567F614E40E0C95D3A9C1A474008B8D6CD7B614E40FAF83A5FA21A4740B6357DD179614E409171D6F1A91A47409A14D51176614E404B02D4D4B21A47408A3F8A3A73614E4041DFCC9EBA1A474050615BF56F614E40B34703D3C41A47409F80DC346C614E406AA33A1DC81A4740E86624E769614E40C29A1430CB1A4740193FE83466614E40",NULL
7829,"дорога №7829",False,"0105000020E610000001000000010200000002000000D7958565223447407A9A82EB40694E40CC37EC08F13447400B3D073B6A694E40",NULL
7838,"дорога №7838",False,"0105000020E610000001000000010200000011000000408B00023127474027A3CA30EE364E40BD81131B3D2747408875F409EA364E402AF1CA3F442747409677D503E6364E409BAFED4850274740CF431262D3364E40E81B2CF75D27474005A73E90BC364E40D64C632074274740B61FDF94A8364E4029379BD88D274740A6A9AFF897364E400FD8309E9C2747400F8D38AE90364E40A232B4F0AB2747400FE0E30286364E402B9B83B1CF274740E921646A5C364E404D54CAC6DE274740F08BA60E4D364E404D86E3F90C284740AE3F2E162B364E40D6D2927D4628474078C608F2FD354E40C69970F95928474043A44BA4D9354E40F22D07D56128474076E4A320D3354E40A8A624EB702847402439AAE4AD354E40AC6E9AE3812847402F9EE6898C354E40",NULL
7839,"дорога №7839",True,"0105000020E610000001000000010200000017000000AC6E9AE3812847402F9EE6898C354E40C237A85890284740CE99A37D62354E4081D888168F284740130B218C44354E40D70231BF89284740F95FF8D225354E40EF97AA0F7F284740C69ADBCE08354E40684705A96F284740619B9EC1F0344E40C4CF7F0F5E284740325C78B9E3344E40318FA1084E28474074B515FBCB344E4008C5FB16422847400ECD8646C1344E40A90E5E60FB27474007C1994EA1344E40BB1171CEE327474043C29C4594344E402D65749BCB274740E7B79ED78E344E40845B881FAD2747401D5BCF108E344E40FFD4D3A29927474049206F0388344E402DFFC643842747400A82C7B777344E40BAAFB9597227474033C170AE61344E40822BEADD69274740B927FEDE5C344E400C12EC095C27474079A004EC59344E40B05758703F27474020FF16AE58344E407F315BB22A27474088DC67F052344E40F44CD477232747405C001AA54B344E4028092EFB1A2747406258B4EF40344E40392C68B51B274740ECD918E027344E40",NULL
7840,"дорога №7840",False,"0105000020E61000000100000001020000000E000000A499DD49FA264740B9533A58FF374E40B1524145D526474060F4CB16FF374E40CCF91862AB264740AF168ED607384E40AF867AB07B26474098B55E1D11384E4020F12BD67026474063BC410F10384E4073A48EE964264740F6F69D1507384E40AE9921FA5A2647406B4029FFFF374E40BD14C37A48264740A18735F0FE374E40C21B2D62332647401179268F02384E402043C70E2A264740806A172E06384E40736F34362A264740134C906C09384E400305831035264740B237E7960C384E40C4B29943522647405F9BE84E0B384E4020F12BD67026474063BC410F10384E40",NULL
7841,"дорога №7841",False,"0105000020E61000000100000001020000000B0000000305831035264740B237E7960C384E40B0822914332647405C21ACC612384E40D7039C94382647400D9B125A20384E404BBDB89E322647409851877027384E400567953E19264740D66AB4C12E384E4070EB6E9EEA254740B69B85E233384E402C7E5358A9254740C899266C3F384E4051E1630B9C254740567CE82741384E40A53EDA498E254740A4A99ECC3F384E40D270CADC7C2547406CDD17E137384E4028C984A977254740DBD9FC6431384E40",NULL
7896,"дорога №7896",False,"0105000020E61000000100000001020000000A000000EA6FAE06CD4547400EFED9EACD3F4E4014E74DEA704547402A90D959F43F4E40B180AE2248454740BD7ACB8B02404E40E78C28ED0D454740EFA600BD15404E4089134EC1D0444740BC0A84F81B404E40240ED940BA4447403D844C8D2B404E4028E1F890A64447400B53A5773B404E402CB418E192444740AA807B9E3F404E406FACD56883444740A5C97B8B3D404E40930266193D444740A445C71F56404E40",NULL
7897,"дорога №7897",True,"0105000020E61000000100000001020000001B000000EA6FAE06CD4547400EFED9EACD3F4E403B17EBC0DE4547401292BBBEC53F4E40466117450F464740FFCF61BEBC3F4E4077BF65A9504647405D2B4602B23F4E40DDDE7F7566464740E4DFC215AB3F4E40ED15719582464740FD2D01F8A73F4E40D1652085A14647403C5E9214A23F4E405EB3017DC7464740F5AE8BEC943F4E403EFC4685FB4647408ED4319D8C3F4E40A306D3307C47474046FF1543833F4E40A2A87D84AB4747405F4D5425803F4E4048ED3488C547474000A13F7E803F4E403F2D509CED47474012C138B8743F4E408D55945C0F4847409198A0866F3F4E4064DEF4786B484740B67AF3C06C3F4E4074493030864847401D041DAD6A3F4E405FF4705D8C48474059C6E127693F4E4071D0B936AF484740B1CEE792603F4E407E79B768B74847402390018F5E3F4E40000CBA731749474069D1F187553F4E4002B452AD2A4947404D4EED0C533F4E4055AB0A687D4947408E62145F483F4E404818062CB94947402788BA0F403F4E4093A17433ED49474005BB0622303F4E4063CD6D67044A4740FE8CC179273F4E404BBCF20F114A4740D63329AA233F4E40ACF3B924184A4740E555E7621D3F4E40",NULL
7919,"дорога №7919",False,"0105000020E6100000010000000102000000110000005E47C1F80E184740E57B462234554E4023D1706F23184740769EC25B31554E4075988AE832184740F9DE3A5A30554E4087156EF948184740CA7443AE2F554E40613024CC59184740BE28E6C52E554E40B253628D6918474001F099362D554E4085775ECF7C184740795A7EE02A554E408A558330B71847406B836E8A22554E40B2F913F0C61847408A8EE4F21F554E40D5AEAEAF1A194740E702F2800D554E4019BD642D4F194740E1F4899702554E405A88693A9619474084239232F3544E40F08D7CB9AA1947402D04DE6EEE544E401D52B1D6F51947404A703491E3544E40709E454A0E1A474068FFA8F2E2544E4042FC0D24391A474029C69EE2DD544E4011D19E81471A4740FAA35EA6DC544E40",NULL
7920,"дорога №7920",True,"0105000020E6100000010000000102000000050000004146408523154740264344204D4D4E40EA99B91B9F154740131C4DE4384D4E40B5A9BA4736164740D380E618354D4E407BE871CE3E164740F07FEC9A354D4E408B321B6492164740E3C5C210394D4E40",NULL
7921,"дорога №7921",False,"0105000020E6100000010000000102000000060000007BE871CE3E164740F07FEC9A354D4E4098CDD20440164740F82BAE3B274D4E402F03290C25164740DF3312A1114D4E40517F62091016474034A2B437F84C4E40F3B0AB240D164740E9D1544FE64C4E4002D4D4B2B51547403C24C67C8A4C4E40",NULL
7924,"дорога №7924",False,"0105000020E61000000100000001020000000F000000C743842458294740F6C2537E08674E40423F53AF5B294740FD5DE9C605674E40BF88111D5D294740452454BA05674E40C130AA567029474069B8B71105674E40C53D963E74294740D4E4733804674E40CBEFD9DF7E294740F635DC91FB664E40CA17B49080294740C7E58931FA664E403D2AFEEF88294740D27E5AFBF1664E400759BB92892947402775B80CEE664E4008BB174E88294740F0243328E4664E4038FAF3C87A2947402CD505BCCC664E40944E24986A2947401643835EC9664E40F22AC654552947404565C39ACA664E40518369183E2947402041F163CC664E40AFE9414129294740D68D7747C6664E40",NULL
7925,"дорога №7925",False,"0105000020E610000001000000010200000014000000BEA9A33E24354740E4068DAA705E4E401AFF999C3535474063F261516C5E4E409CF7A4B84F354740D0E2D6EE685E4E405727C2E16035474013AA8A5F675E4E404348CCA2663547400DED52D9665E4E406E69DA6A7B35474098E2056C625E4E40FAE648788C354740E9279CDD5A5E4E4088A7B283A53547405B22BCE24E5E4E4050296508B635474041272955475E4E4053AF5B04C63547401958C7F1435E4E40DF2CCA11D7354740BA3B212A435E4E400509409248364740BD923F73315E4E4022CD0EA78236474099CD8877255E4E40B83A00E2AE36474055A934BD1F5E4E40E11813ACBB364740BCDC71D41B5E4E40672CF587C136474072FBE593155E4E409B8F6B43C5364740ABF875960F5E4E405506C4DACE364740F42675B80C5E4E40E3C62DE6E7364740B30F0DE60A5E4E403583537A013747406017EA55095E4E40",NULL
7926,"дорога №7926",False,"0105000020E610000001000000010200000018000000EC5685BCD43447404B636A01905E4E409546CCECF33447400EC00644885E4E40A7D71CD60A3547408FEB95687F5E4E405AF0A2AF2035474071E316F3735E4E40BEA9A33E24354740E4068DAA705E4E4009E2975533354740E53796C1625E4E4005C47F153B3547403DB665C0595E4E40D1634ADA43354740D85D45EB4D5E4E4080D6FCF84B354740A07719B4465E4E408FA50F5D50354740AEE98BCE435E4E4023E9E45652354740C1D6B672405E4E40A1246E5F5135474094089E8C3B5E4E404A16E6F340354740DF9BF05C295E4E4006A799492F354740B5B4649F115E4E4062AE5637283547409C887E6DFD5D4E40654A35FD23354740F794F7CCED5D4E40545B45DA2135474078FCCD7AE75D4E4031D351691F3547405A56ABC0DA5D4E40DDCEBEF22035474058C27F5FC85D4E405FE921BF23354740621399B9C05D4E4054089A852C354740A8120AB6B65D4E40CDF1C0B634354740DAE78C83A65D4E40761D05E33B3547407F98CE98935D4E400BDDDBE33B354740B2BB4049815D4E40",NULL
7927,"дорога №7927",True,"0105000020E6100000010000000102000000180000000BDDDBE33B354740B2BB4049815D4E407737AA2E3B3547408535DFD27B5D4E407737AA2E3B354740CFCB7223765D4E4041C28B193C35474072E94E66725D4E40A405C31440354740F1A611E96D5D4E40910DA48B4D354740419880046A5D4E400FDCDCF35735474000F7E1C5675D4E40DD5F3DEE5B3547402549C620665D4E40D0BFB8AF5E35474080B4A448635D4E40D0BFB8AF5E3547400CDEA1725D5D4E4017CEDA125E35474088241F60525D4E40D4B837BF613547401640E7244A5D4E4036525B8F6735474014BB6C2A415D4E40C1C018366F3547405F51007B3B5D4E40BD12921678354740791B4064365D4E409D2FF65E7C354740EC6CC83F335D4E400D13B2987D354740FACACD812F5D4E408B96F2107C3547409DDA745F295D4E409836774F79354740601D6C56225D4E401AB336D77A3547400FA782401D5D4E40CAFD0E45813547401D058882195D4E4092BFC5D4A735474002A89839135D4E4065D295BEC635474028EC472F0F5D4E40D4A12EADE13547404F22C2BF085D4E40",NULL
7928,"дорога №7928",True,"0105000020E610000001000000010200000007000000C2DD59BBED334740D18371265C5E4E40358CCC6D0C344740C9F3CFC2545E4E408BF3812E2B34474092FF6E264B5E4E40965F066344344740F5F175BE445E4E40C3C9479C5F344740F0935973365E4E4040C05AB56B344740EDA64A4A305E4E401E673FF78A3447408714A86A275E4E40",NULL
7929,"дорога №7929",False,"0105000020E61000000100000001020000000300000059ECE52D0D3347406A95AAFE52624E404A247612B6324740C63945A22B624E408B3ED5D7A932474090792E9D20624E40",NULL
7936,"дорога №7936",False,"0105000020E610000001000000010200000016000000B61490F63F48474031067BB8892E4E409994CCFB4948474070E360808E2E4E4094A707605E4847400EDDEC0F942E4E4012BEF73768484740EE9D2C10982E4E4086DCB17D6D484740399F950F9C2E4E4051AF4AD86D48474019D06630A12E4E40F1CEEB996F48474075221C0EA62E4E4030DAE38574484740807CAE5BA92E4E403E5B07077B4847402BBA9AE1AB2E4E40C1148A19864847401E06A9CAAD2E4E401310EE29944847409430D3F6AF2E4E40C2B0B26C9C4847402D8D04BFB22E4E40A0C1A6CEA3484740C7E93587B52E4E40DFB2F96EA94847409793ABB3B52E4E405826570CB248474062105839B42E4E4070D3FAB6BB48474058B6C5EBB02E4E4089809E61C54847408F030A50AE2E4E4002F4FBFECD484740EEAF1EF7AD2E4E4010751F80D448474023337271AF2E4E405BD9F456134947409FA5D01ED42E4E406A01351026494740532BA798DE2E4E407CA3B1513149474026AEBE15E42E4E40",NULL
8024,"дорога №8024",True,"0105000020E61000000100000001020000000700000030EF16ED962D47401706D1FF17654E409A0EF857EA2D4740D466F73F1B654E404E06EC0F392E47401FE91DB814654E400EC57828652E4740AEC89EF309654E401E4D9AAB8B2E47406C747396FE644E4000A2050DA22E47402FEBB424F6644E40913E52E9CC2E4740EE885462E8644E40",NULL
8082,"дорога №8082",False,"0105000020E61000000100000001020000000F00000080BE88111D1F474039865B994B674E40915ACDDF291F474085FA4CAC42674E4017FB26A83C1F47405DB2E03433674E4072304047501F4740C79BA15D2A674E40E6577380601F47404809B07E22674E404AB89047701F4740222F10A90E674E40CBB84EC8731F474040B50B1703674E40E5F21FD26F1F474032C45675FB664E4007BA51BF661F4740A0275426EB664E40D0D0E407531F4740E9633E20D0664E40A6B2CD32301F4740C1AA7AF99D664E409567B9C72D1F4740D7D75F1B96664E409C864D092D1F474031CD74AF93664E407A97416B341F47409B2CFF6B8A664E40FF0758AB761F474042A0E9DB38664E40",NULL
8083,"дорога №8083",False,"0105000020E610000001000000010200000002000000EA4B25F2131F4740BE51860552674E4080BE88111D1F474039865B994B674E40",NULL
8084,"дорога №8084",True,"0105000020E6100000010000000102000000300000000A31F20DE01C4740B3D881CEFF6A4E4089E0C9B8F31C4740F1EE6D9FFA6A4E404DB1B49D001D47402942EA76F66A4E4081D5ECDC0F1D47403FB78608EE6A4E40A2F54B1F151D4740BF1E5DB6E76A4E40FA1A3856181D47406E60BC30E36A4E40C229183A1B1D47406EFB1EF5D76A4E403625B440161D4740694991C6B26A4E40531B41CF0B1D4740F91F4F81826A4E40C5DC5ACB091D47406808C72C7B6A4E402DE285BE051D4740DBE275583C6A4E40331BBF4B041D47402D9ED55D346A4E408D919158F71C4740DBBE47FDF5694E404F30AD97F01C47404E716605D0694E401EC539EAE81C4740657E24DBAF694E4001DD9733DB1C4740FCD357A192694E40F4D43439C61C474053D21E8A5D694E40E11813ACBB1C474036CD960744694E40FC975AA5AA1C4740781A7AD514694E40F0BB8EDDAA1C4740F694415A08694E4029D604ACB01C47400AAD3DA2F8684E407726D98FB91C47405FF64608EA684E40278B5649BF1C4740A4175A42E3684E4019952FC3DA1C47402205AADAC9684E400C2F771CF51C4740D926158DB5684E403A7C2D43771D4740F3B7F3B347684E40095A3794901D47404C39BAA530684E408516C8A29F1D4740FCD9345B1E684E407EE60709AC1D4740FB7953910A684E406B39E16FC51D47406E71E888D7674E404A4AD5D1CC1D47405AF10D85CF674E40D9CEF753E31D4740195B632BC3674E40B1B26C9C031E4740C8091346B3674E401CD13DEB1A1E4740C99640A5A5674E4008E753C72A1E47409E4A61399D674E406FDE93E23E1E47409E2D7B6D91674E4032456FA7631E4740215C01857A674E40A9818BBA7B1E47405485ABA866674E403EA6FFF6861E47400BF20E4B5E674E40D6D127A8971E47400FAECACF57674E40F5728EF0AC1E474087D0F70956674E4040B10408D51E4740F3A908DC5F674E4006F0BB8EDD1E4740F28F639060674E4079D4F3C9E51E47404CDB64F95F674E4047191648F51E474054BEB1B15C674E406AAA82AC021F4740A2F19FC959674E4028BE350B0F1F4740F801A32655674E40EA4B25F2131F4740BE51860552674E40",NULL
8085,"дорога №8085",True,"0105000020E610000001000000010200000002000000E82FF488D11C47407672E19B016B4E400A31F20DE01C4740B3D881CEFF6A4E40",NULL
